Identifier,Observation_Date,Median_Monthly_Income,percent_to_income_rent,percent_to_income_home_15yr_Payment_10_Perc_Down,percent_to_income_home_15yr_Payment_20_Perc_Down,percent_to_income_home_30yr_Payment_10_Perc_Down,percent_to_income_home_30yr_Payment_20_Perc_Down,percent_to_income_1br_15yr_Payment_10_Perc_Down,percent_to_income_1br_15yr_Payment_20_Perc_Down,percent_to_income_1br_30yr_Payment_10_Perc_Down,percent_to_income_1br_30yr_Payment_20_Perc_Down,percent_to_income_2br_15yr_Payment_10_Perc_Down,percent_to_income_2br_15yr_Payment_20_Perc_Down,percent_to_income_2br_30yr_Payment_10_Perc_Down,percent_to_income_2br_30yr_Payment_20_Perc_Down,percent_to_income_3br_15yr_Payment_10_Perc_Down,percent_to_income_3br_15yr_Payment_20_Perc_Down,percent_to_income_3br_30yr_Payment_10_Perc_Down,percent_to_income_3br_30yr_Payment_20_Perc_Down,percent_to_income_4br_15yr_Payment_10_Perc_Down,percent_to_income_4br_15yr_Payment_20_Perc_Down,percent_to_income_4br_30yr_Payment_10_Perc_Down,percent_to_income_4br_30yr_Payment_20_Perc_Down,percent_to_income_5_plus_br_15yr_Payment_10_Perc_Down,percent_to_income_5_plus_br_15yr_Payment_20_Perc_Down,percent_to_income_5_plus_br_30yr_Payment_10_Perc_Down,percent_to_income_5_plus_br_30yr_Payment_20_Perc_Down
201420,2014-01-01,4093.25,0.19,0.18,0.16,0.13,0.11,0.07,0.06,0.05,0.04,0.1,0.09,0.07,0.06,0.19,0.17,0.13,0.12,0.31,0.28,0.22,0.19,0.47,0.42,0.32,0.29
201520,2015-01-01,4228.25,0.19,0.18,0.16,0.12,0.11,0.07,0.06,0.05,0.04,0.1,0.09,0.07,0.06,0.18,0.16,0.12,0.11,0.3,0.27,0.2,0.18,0.46,0.41,0.31,0.28
201620,2016-01-01,4409.58,0.18,0.18,0.16,0.12,0.1,0.07,0.07,0.05,0.04,0.1,0.09,0.07,0.06,0.18,0.16,0.12,0.11,0.29,0.26,0.2,0.17,0.45,0.4,0.3,0.26
201720,2017-01-01,4338.5,0.19,0.19,0.17,0.13,0.11,0.08,0.07,0.05,0.05,0.11,0.1,0.07,0.07,0.19,0.17,0.13,0.12,0.31,0.28,0.21,0.19,0.48,0.42,0.32,0.29
201820,2018-01-01,4497.75,0.19,0.2,0.18,0.14,0.12,0.09,0.08,0.06,0.05,0.11,0.1,0.08,0.07,0.2,0.18,0.14,0.12,0.32,0.28,0.22,0.2,0.49,0.44,0.34,0.3
201920,2019-01-01,4624.33,0.19,0.19,0.17,0.13,0.11,0.08,0.07,0.06,0.05,0.11,0.1,0.07,0.07,0.19,0.17,0.13,0.12,0.3,0.27,0.2,0.18,0.47,0.42,0.31,0.28
202020,2020-01-01,4704.67,0.19,0.19,0.17,0.12,0.11,0.09,0.08,0.05,0.05,0.11,0.1,0.07,0.06,0.19,0.17,0.12,0.11,0.3,0.26,0.19,0.17,0.45,0.4,0.29,0.25
202120,2021-01-01,4934.5,0.19,0.2,0.18,0.13,0.11,0.09,0.08,0.06,0.05,0.13,0.11,0.08,0.07,0.2,0.18,0.13,0.12,0.31,0.27,0.2,0.18,0.46,0.41,0.3,0.26
201122,2011-01-01,3391.83,0.21,0.24,0.22,0.17,0.15,0.18,0.16,0.12,0.11,0.17,0.15,0.12,0.11,0.24,0.21,0.17,0.15,0.35,0.31,0.24,0.21,0.51,0.46,0.36,0.32
201222,2012-01-01,3414.5,0.21,0.23,0.2,0.15,0.13,0.16,0.14,0.11,0.1,0.16,0.14,0.11,0.09,0.22,0.2,0.15,0.13,0.32,0.29,0.21,0.19,0.47,0.42,0.31,0.28
201322,2013-01-01,3427.42,0.22,0.23,0.2,0.16,0.14,0.16,0.14,0.11,0.1,0.16,0.14,0.11,0.1,0.22,0.2,0.15,0.14,0.32,0.29,0.22,0.2,0.48,0.42,0.33,0.29
201422,2014-01-01,3435.08,0.22,0.23,0.21,0.16,0.14,0.15,0.14,0.11,0.09,0.16,0.14,0.11,0.1,0.23,0.2,0.16,0.14,0.33,0.29,0.23,0.2,0.48,0.43,0.33,0.3
201522,2015-01-01,3755.75,0.2,0.21,0.19,0.14,0.12,0.14,0.12,0.09,0.08,0.14,0.13,0.1,0.09,0.2,0.18,0.14,0.12,0.29,0.26,0.2,0.18,0.43,0.38,0.29,0.26
201622,2016-01-01,3600.0,0.22,0.22,0.19,0.14,0.13,0.14,0.12,0.09,0.08,0.15,0.13,0.1,0.09,0.21,0.19,0.14,0.12,0.3,0.27,0.2,0.18,0.45,0.4,0.3,0.26
201722,2017-01-01,3729.5,0.22,0.22,0.2,0.15,0.13,0.14,0.13,0.1,0.09,0.16,0.14,0.11,0.09,0.22,0.19,0.15,0.13,0.31,0.28,0.21,0.19,0.46,0.41,0.31,0.28
201822,2018-01-01,3752.58,0.21,0.23,0.21,0.16,0.14,0.15,0.14,0.11,0.09,0.17,0.15,0.11,0.1,0.23,0.2,0.16,0.14,0.32,0.29,0.22,0.2,0.48,0.42,0.33,0.29
201922,2019-01-01,4045.17,0.21,0.22,0.2,0.15,0.13,0.15,0.13,0.1,0.09,0.16,0.14,0.1,0.09,0.21,0.19,0.14,0.13,0.3,0.27,0.2,0.18,0.45,0.4,0.3,0.27
202022,2020-01-01,4072.17,0.21,0.21,0.19,0.14,0.12,0.14,0.13,0.09,0.08,0.15,0.13,0.1,0.09,0.21,0.18,0.13,0.12,0.29,0.26,0.18,0.16,0.43,0.38,0.27,0.24
202122,2021-01-01,4270.08,0.21,0.23,0.21,0.15,0.13,0.15,0.13,0.1,0.09,0.17,0.15,0.11,0.09,0.23,0.2,0.14,0.13,0.31,0.28,0.2,0.18,0.46,0.41,0.29,0.26
201123,2011-01-01,5260.33,0.23,0.55,0.49,0.38,0.34,0.4,0.35,0.28,0.25,0.5,0.45,0.35,0.31,0.5,0.44,0.35,0.31,0.74,0.65,0.51,0.46,1.3,1.16,0.91,0.81
201223,2012-01-01,5548.58,0.22,0.5,0.45,0.33,0.3,0.36,0.32,0.24,0.21,0.45,0.4,0.3,0.27,0.46,0.41,0.3,0.27,0.68,0.61,0.45,0.4,1.19,1.06,0.79,0.71
201323,2013-01-01,5631.0,0.23,0.57,0.51,0.39,0.35,0.39,0.34,0.26,0.23,0.5,0.45,0.35,0.31,0.52,0.47,0.36,0.32,0.76,0.68,0.52,0.46,1.31,1.17,0.9,0.8
201423,2014-01-01,5970.67,0.23,0.62,0.55,0.43,0.38,0.38,0.34,0.26,0.23,0.52,0.46,0.36,0.32,0.58,0.52,0.4,0.36,0.8,0.71,0.55,0.49,1.32,1.17,0.91,0.81
201523,2015-01-01,6302.33,0.22,0.58,0.51,0.39,0.35,0.36,0.32,0.24,0.21,0.49,0.44,0.33,0.3,0.54,0.48,0.36,0.32,0.75,0.67,0.51,0.45,1.26,1.12,0.85,0.75
201623,2016-01-01,6292.17,0.22,0.6,0.53,0.4,0.36,0.36,0.32,0.24,0.21,0.51,0.45,0.34,0.3,0.57,0.5,0.38,0.33,0.79,0.7,0.53,0.47,1.29,1.15,0.86,0.76
201723,2017-01-01,6864.33,0.22,0.59,0.53,0.4,0.36,0.35,0.31,0.24,0.21,0.5,0.44,0.34,0.3,0.56,0.5,0.38,0.34,0.77,0.68,0.52,0.46,1.27,1.13,0.86,0.76
201823,2018-01-01,7100.25,0.21,0.63,0.56,0.43,0.38,0.36,0.32,0.25,0.22,0.52,0.47,0.36,0.32,0.6,0.53,0.41,0.37,0.8,0.71,0.55,0.49,1.3,1.15,0.89,0.79
201923,2019-01-01,7688.83,0.21,0.59,0.52,0.39,0.35,0.33,0.29,0.22,0.19,0.48,0.43,0.32,0.28,0.57,0.5,0.38,0.34,0.76,0.67,0.51,0.45,1.2,1.07,0.8,0.71
202023,2020-01-01,7570.17,0.21,0.58,0.52,0.37,0.33,0.32,0.29,0.21,0.18,0.47,0.42,0.3,0.27,0.56,0.5,0.35,0.32,0.74,0.66,0.47,0.42,1.18,1.05,0.75,0.67
202123,2021-01-01,7507.33,0.22,0.62,0.55,0.4,0.35,0.32,0.29,0.21,0.18,0.48,0.43,0.31,0.28,0.6,0.53,0.38,0.34,0.8,0.71,0.51,0.45,1.25,1.11,0.8,0.71
201124,2011-01-01,4090.08,0.3,0.58,0.51,0.4,0.36,0.51,0.45,0.36,0.32,0.59,0.53,0.41,0.37,0.58,0.52,0.4,0.36,0.64,0.57,0.44,0.39,0.69,0.61,0.48,0.43
201224,2012-01-01,4303.5,0.29,0.53,0.47,0.35,0.31,0.47,0.42,0.31,0.28,0.55,0.48,0.36,0.32,0.53,0.47,0.35,0.31,0.59,0.52,0.39,0.35,0.63,0.56,0.42,0.38
201324,2013-01-01,4465.25,0.28,0.57,0.5,0.39,0.34,0.51,0.46,0.35,0.31,0.59,0.53,0.4,0.36,0.57,0.5,0.39,0.35,0.63,0.56,0.43,0.38,0.69,0.61,0.47,0.42
201424,2014-01-01,4523.33,0.3,0.62,0.55,0.43,0.38,0.57,0.5,0.39,0.35,0.66,0.58,0.45,0.4,0.62,0.55,0.43,0.38,0.69,0.61,0.48,0.42,0.77,0.68,0.53,0.47
201524,2015-01-01,4855.25,0.29,0.61,0.54,0.41,0.36,0.56,0.5,0.38,0.34,0.64,0.57,0.43,0.39,0.61,0.54,0.41,0.37,0.68,0.6,0.46,0.41,0.76,0.67,0.51,0.45
201624,2016-01-01,5301.75,0.28,0.61,0.54,0.4,0.36,0.56,0.49,0.37,0.33,0.64,0.57,0.43,0.38,0.61,0.54,0.41,0.36,0.68,0.6,0.45,0.4,0.76,0.67,0.5,0.45
201724,2017-01-01,5563.17,0.28,0.64,0.57,0.44,0.39,0.59,0.52,0.4,0.35,0.68,0.6,0.46,0.41,0.64,0.57,0.44,0.39,0.71,0.63,0.48,0.43,0.8,0.71,0.54,0.48
201824,2018-01-01,5986.17,0.28,0.67,0.6,0.46,0.41,0.6,0.54,0.42,0.37,0.7,0.63,0.48,0.43,0.67,0.59,0.46,0.41,0.74,0.66,0.51,0.45,0.85,0.75,0.58,0.52
201924,2019-01-01,6584.83,0.26,0.61,0.54,0.4,0.36,0.53,0.47,0.36,0.32,0.62,0.56,0.42,0.37,0.6,0.54,0.4,0.36,0.67,0.59,0.45,0.4,0.76,0.68,0.51,0.45
202024,2020-01-01,6358.17,0.27,0.61,0.54,0.39,0.34,0.52,0.47,0.33,0.3,0.62,0.55,0.39,0.35,0.6,0.53,0.38,0.34,0.67,0.59,0.43,0.38,0.76,0.68,0.49,0.43
202124,2021-01-01,6606.92,0.27,0.63,0.56,0.4,0.36,0.51,0.45,0.32,0.29,0.61,0.54,0.39,0.35,0.62,0.55,0.39,0.35,0.69,0.61,0.44,0.39,0.78,0.7,0.5,0.44
201125,2011-01-01,3916.25,0.24,0.23,0.2,0.16,0.14,0.1,0.08,0.07,0.06,0.14,0.12,0.09,0.08,0.2,0.18,0.14,0.12,0.28,0.25,0.19,0.17,0.41,0.37,0.29,0.26
201225,2012-01-01,3951.25,0.24,0.21,0.19,0.14,0.13,0.09,0.08,0.06,0.06,0.12,0.11,0.08,0.07,0.18,0.16,0.12,0.11,0.26,0.23,0.17,0.15,0.38,0.34,0.25,0.23
201325,2013-01-01,4107.42,0.24,0.26,0.23,0.18,0.16,0.11,0.1,0.08,0.07,0.16,0.14,0.11,0.1,0.23,0.21,0.16,0.14,0.31,0.28,0.21,0.19,0.45,0.4,0.31,0.27
201425,2014-01-01,4190.92,0.23,0.3,0.27,0.21,0.19,0.13,0.11,0.09,0.08,0.18,0.16,0.13,0.11,0.27,0.24,0.19,0.16,0.36,0.32,0.25,0.22,0.51,0.45,0.35,0.31
201525,2015-01-01,4139.67,0.24,0.32,0.29,0.22,0.19,0.13,0.12,0.09,0.08,0.19,0.17,0.13,0.12,0.29,0.25,0.19,0.17,0.38,0.34,0.26,0.23,0.53,0.47,0.36,0.32
201625,2016-01-01,4259.58,0.23,0.33,0.29,0.22,0.19,0.13,0.12,0.09,0.08,0.2,0.17,0.13,0.12,0.3,0.26,0.2,0.17,0.39,0.35,0.26,0.23,0.53,0.47,0.36,0.32
201725,2017-01-01,4724.92,0.23,0.33,0.29,0.22,0.2,0.13,0.11,0.09,0.08,0.2,0.17,0.13,0.12,0.29,0.26,0.2,0.18,0.38,0.34,0.26,0.23,0.52,0.46,0.35,0.31
201825,2018-01-01,4464.58,0.24,0.42,0.37,0.29,0.26,0.18,0.16,0.12,0.11,0.27,0.24,0.18,0.16,0.38,0.34,0.26,0.23,0.48,0.43,0.33,0.3,0.64,0.57,0.44,0.39
201925,2019-01-01,4892.75,0.23,0.39,0.35,0.26,0.23,0.17,0.15,0.11,0.1,0.25,0.22,0.17,0.15,0.36,0.32,0.24,0.21,0.45,0.4,0.3,0.26,0.58,0.52,0.39,0.35
202025,2020-01-01,4864.75,0.24,0.38,0.34,0.24,0.22,0.16,0.14,0.1,0.09,0.25,0.22,0.16,0.14,0.35,0.31,0.22,0.2,0.43,0.39,0.28,0.25,0.57,0.51,0.36,0.32
202125,2021-01-01,4978.83,0.25,0.43,0.38,0.28,0.24,0.18,0.16,0.11,0.1,0.28,0.25,0.18,0.16,0.4,0.35,0.25,0.22,0.49,0.44,0.31,0.28,0.65,0.58,0.42,0.37
201126,2011-01-01,3919.42,0.22,0.44,0.39,0.3,0.27,0.32,0.28,0.22,0.2,0.36,0.32,0.25,0.22,0.41,0.36,0.28,0.25,0.57,0.51,0.4,0.35,0.71,0.63,0.49,0.44
201226,2012-01-01,4346.5,0.21,0.38,0.34,0.26,0.23,0.28,0.25,0.19,0.17,0.31,0.28,0.21,0.19,0.35,0.31,0.24,0.21,0.5,0.45,0.33,0.3,0.62,0.55,0.41,0.37
201326,2013-01-01,4630.92,0.21,0.41,0.36,0.28,0.25,0.3,0.27,0.21,0.18,0.34,0.3,0.23,0.21,0.38,0.34,0.26,0.23,0.53,0.47,0.36,0.32,0.65,0.58,0.45,0.4
201426,2014-01-01,4552.0,0.22,0.45,0.4,0.31,0.28,0.34,0.3,0.23,0.21,0.38,0.33,0.26,0.23,0.42,0.37,0.29,0.26,0.59,0.52,0.41,0.36,0.72,0.64,0.5,0.44
201526,2015-01-01,5074.33,0.21,0.45,0.4,0.3,0.27,0.33,0.29,0.22,0.2,0.37,0.33,0.25,0.22,0.42,0.37,0.28,0.25,0.57,0.51,0.39,0.34,0.7,0.62,0.47,0.42
201626,2016-01-01,5177.25,0.22,0.5,0.45,0.33,0.3,0.37,0.33,0.25,0.22,0.42,0.38,0.28,0.25,0.47,0.42,0.31,0.28,0.63,0.56,0.42,0.37,0.76,0.68,0.51,0.45
201726,2017-01-01,5515.58,0.22,0.52,0.46,0.35,0.31,0.38,0.34,0.26,0.23,0.44,0.39,0.3,0.26,0.48,0.43,0.33,0.29,0.64,0.57,0.43,0.39,0.77,0.69,0.52,0.47
201826,2018-01-01,6091.42,0.21,0.5,0.45,0.35,0.31,0.37,0.33,0.25,0.23,0.43,0.38,0.29,0.26,0.47,0.42,0.33,0.29,0.62,0.55,0.43,0.38,0.75,0.67,0.52,0.46
201926,2019-01-01,6352.58,0.21,0.46,0.41,0.31,0.28,0.33,0.3,0.22,0.2,0.39,0.35,0.26,0.23,0.44,0.39,0.29,0.26,0.57,0.51,0.38,0.34,0.69,0.61,0.46,0.41
202026,2020-01-01,6096.58,0.22,0.47,0.42,0.3,0.27,0.33,0.3,0.21,0.19,0.4,0.35,0.25,0.23,0.44,0.39,0.28,0.25,0.58,0.51,0.37,0.33,0.69,0.62,0.44,0.39
202126,2021-01-01,6588.08,0.21,0.5,0.44,0.32,0.28,0.33,0.29,0.21,0.19,0.42,0.37,0.27,0.24,0.47,0.42,0.3,0.27,0.6,0.54,0.38,0.34,0.72,0.64,0.46,0.41
201127,2011-01-01,2099.42,0.35,0.05,0.05,0.04,0.03,0.24,0.22,0.17,0.15,0.05,0.05,0.04,0.03,0.06,0.05,0.04,0.03,0.06,0.06,0.04,0.04,0.09,0.08,0.07,0.06
201227,2012-01-01,1966.67,0.37,0.05,0.05,0.03,0.03,0.26,0.23,0.17,0.16,0.05,0.04,0.03,0.03,0.06,0.05,0.04,0.03,0.07,0.06,0.05,0.04,0.11,0.09,0.07,0.06
201327,2013-01-01,2068.33,0.35,0.05,0.05,0.04,0.03,0.27,0.24,0.19,0.17,0.05,0.05,0.04,0.03,0.06,0.05,0.04,0.04,0.07,0.06,0.05,0.04,0.1,0.09,0.07,0.06
201427,2014-01-01,2147.42,0.34,0.06,0.05,0.04,0.04,0.32,0.29,0.22,0.2,0.06,0.06,0.04,0.04,0.07,0.06,0.05,0.04,0.08,0.07,0.05,0.05,0.12,0.1,0.08,0.07
201527,2015-01-01,2165.0,0.35,0.07,0.06,0.05,0.04,0.37,0.33,0.25,0.22,0.07,0.06,0.05,0.04,0.08,0.07,0.05,0.05,0.09,0.08,0.06,0.05,0.13,0.11,0.09,0.08
201627,2016-01-01,2341.58,0.33,0.07,0.06,0.05,0.04,0.33,0.29,0.22,0.19,0.07,0.06,0.04,0.04,0.08,0.07,0.06,0.05,0.09,0.08,0.06,0.06,0.15,0.13,0.1,0.09
201727,2017-01-01,2528.67,0.31,0.08,0.07,0.05,0.05,0.35,0.31,0.24,0.21,0.07,0.06,0.05,0.04,0.08,0.07,0.06,0.05,0.1,0.09,0.07,0.06,0.17,0.15,0.11,0.1
201827,2018-01-01,2606.92,0.32,0.09,0.08,0.06,0.06,0.32,0.29,0.22,0.2,0.08,0.07,0.06,0.05,0.1,0.09,0.07,0.06,0.12,0.1,0.08,0.07,0.21,0.19,0.14,0.13
201927,2019-01-01,2830.42,0.31,0.09,0.08,0.06,0.05,0.27,0.24,0.18,0.16,0.08,0.07,0.05,0.05,0.1,0.09,0.07,0.06,0.12,0.11,0.08,0.07,0.21,0.19,0.14,0.12
202027,2020-01-01,2708.17,0.31,0.09,0.08,0.06,0.05,0.29,0.26,0.19,0.17,0.08,0.07,0.05,0.05,0.1,0.09,0.06,0.06,0.13,0.11,0.08,0.07,0.22,0.2,0.14,0.13
202127,2021-01-01,3011.67,0.31,0.11,0.1,0.07,0.06,0.31,0.27,0.2,0.17,0.09,0.08,0.06,0.05,0.12,0.1,0.07,0.07,0.15,0.13,0.09,0.08,0.26,0.23,0.16,0.15
201129,2011-01-01,2913.33,0.27,0.16,0.14,0.11,0.1,0.15,0.13,0.1,0.09,0.1,0.09,0.07,0.06,0.15,0.13,0.11,0.09,0.26,0.23,0.18,0.16,0.47,0.42,0.33,0.29
201229,2012-01-01,2796.92,0.28,0.15,0.13,0.1,0.09,0.14,0.13,0.09,0.08,0.09,0.08,0.06,0.05,0.14,0.13,0.1,0.09,0.25,0.22,0.16,0.15,0.46,0.41,0.31,0.28
201329,2013-01-01,3060.17,0.26,0.14,0.12,0.09,0.08,0.13,0.12,0.09,0.08,0.08,0.07,0.05,0.05,0.13,0.12,0.09,0.08,0.23,0.2,0.16,0.14,0.43,0.38,0.29,0.26
201429,2014-01-01,2892.0,0.29,0.16,0.14,0.11,0.1,0.15,0.13,0.1,0.09,0.09,0.08,0.06,0.05,0.15,0.14,0.11,0.09,0.26,0.23,0.18,0.16,0.48,0.43,0.33,0.3
201529,2015-01-01,3075.67,0.27,0.15,0.13,0.1,0.09,0.14,0.12,0.09,0.08,0.08,0.07,0.05,0.05,0.14,0.13,0.1,0.09,0.25,0.22,0.17,0.15,0.46,0.41,0.31,0.27
201629,2016-01-01,3235.5,0.26,0.14,0.13,0.09,0.08,0.14,0.12,0.09,0.08,0.08,0.07,0.05,0.05,0.14,0.12,0.09,0.08,0.24,0.21,0.16,0.14,0.45,0.4,0.3,0.27
201729,2017-01-01,3277.75,0.26,0.16,0.14,0.1,0.09,0.15,0.13,0.1,0.09,0.09,0.08,0.06,0.05,0.15,0.13,0.1,0.09,0.26,0.23,0.18,0.16,0.48,0.43,0.32,0.29
201829,2018-01-01,3099.92,0.28,0.19,0.17,0.13,0.12,0.18,0.16,0.12,0.11,0.1,0.09,0.07,0.06,0.18,0.16,0.13,0.11,0.32,0.28,0.22,0.19,0.57,0.5,0.39,0.35
201929,2019-01-01,3649.5,0.25,0.17,0.15,0.11,0.1,0.15,0.14,0.1,0.09,0.1,0.09,0.07,0.06,0.16,0.15,0.11,0.1,0.28,0.25,0.19,0.17,0.49,0.43,0.33,0.29
202029,2020-01-01,3488.67,0.26,0.18,0.16,0.12,0.1,0.17,0.15,0.11,0.1,0.11,0.1,0.07,0.06,0.18,0.16,0.11,0.1,0.3,0.27,0.19,0.17,0.52,0.46,0.33,0.29
202129,2021-01-01,3693.08,0.27,0.2,0.18,0.13,0.12,0.18,0.16,0.11,0.1,0.12,0.11,0.08,0.07,0.2,0.18,0.13,0.11,0.33,0.29,0.21,0.19,0.55,0.49,0.35,0.31
201130,2011-01-01,3226.75,0.27,0.26,0.23,0.18,0.16,0.27,0.24,0.19,0.17,0.27,0.24,0.19,0.17,0.26,0.23,0.18,0.16,0.32,0.28,0.22,0.2,0.47,0.41,0.32,0.29
201230,2012-01-01,3270.08,0.27,0.23,0.2,0.15,0.14,0.23,0.21,0.16,0.14,0.24,0.22,0.16,0.14,0.22,0.2,0.15,0.13,0.29,0.25,0.19,0.17,0.43,0.38,0.29,0.25
201330,2013-01-01,3522.17,0.26,0.22,0.2,0.15,0.13,0.24,0.21,0.16,0.14,0.25,0.22,0.17,0.15,0.21,0.19,0.15,0.13,0.28,0.25,0.19,0.17,0.42,0.38,0.29,0.26
201430,2014-01-01,3491.25,0.28,0.24,0.21,0.17,0.15,0.26,0.23,0.18,0.16,0.27,0.24,0.19,0.16,0.23,0.2,0.16,0.14,0.31,0.27,0.21,0.19,0.45,0.4,0.31,0.28
201530,2015-01-01,3680.42,0.27,0.23,0.2,0.15,0.14,0.24,0.21,0.16,0.14,0.25,0.22,0.17,0.15,0.22,0.19,0.15,0.13,0.29,0.25,0.19,0.17,0.42,0.37,0.28,0.25
201630,2016-01-01,3945.83,0.25,0.22,0.19,0.14,0.13,0.22,0.19,0.15,0.13,0.24,0.21,0.16,0.14,0.21,0.18,0.14,0.12,0.28,0.25,0.18,0.16,0.4,0.35,0.26,0.23
201730,2017-01-01,3927.58,0.26,0.23,0.2,0.16,0.14,0.23,0.21,0.16,0.14,0.25,0.23,0.17,0.15,0.22,0.2,0.15,0.13,0.28,0.25,0.19,0.17,0.41,0.36,0.28,0.24
201830,2018-01-01,4250.0,0.25,0.24,0.21,0.16,0.14,0.22,0.2,0.15,0.14,0.25,0.22,0.17,0.15,0.22,0.2,0.15,0.14,0.29,0.26,0.2,0.18,0.42,0.37,0.29,0.26
201930,2019-01-01,4181.42,0.26,0.24,0.21,0.16,0.14,0.22,0.19,0.14,0.13,0.24,0.22,0.16,0.15,0.22,0.2,0.15,0.13,0.3,0.27,0.2,0.18,0.43,0.38,0.28,0.25
202030,2020-01-01,4347.0,0.25,0.22,0.19,0.14,0.12,0.19,0.17,0.12,0.11,0.22,0.2,0.14,0.12,0.21,0.18,0.13,0.12,0.28,0.25,0.18,0.16,0.39,0.35,0.25,0.22
202130,2021-01-01,4554.33,0.26,0.24,0.21,0.15,0.13,0.2,0.18,0.13,0.12,0.23,0.21,0.15,0.13,0.23,0.2,0.15,0.13,0.3,0.27,0.19,0.17,0.41,0.37,0.27,0.24
201131,2011-01-01,2760.17,0.27,0.22,0.2,0.15,0.14,0.28,0.25,0.19,0.17,0.2,0.17,0.14,0.12,0.23,0.21,0.16,0.14,0.22,0.2,0.16,0.14,0.22,0.19,0.15,0.13
201231,2012-01-01,2836.83,0.26,0.19,0.17,0.13,0.11,0.24,0.21,0.16,0.14,0.16,0.15,0.11,0.1,0.2,0.18,0.13,0.12,0.19,0.17,0.13,0.11,0.18,0.16,0.12,0.11
201331,2013-01-01,2932.17,0.26,0.18,0.16,0.13,0.11,0.23,0.21,0.16,0.14,0.16,0.14,0.11,0.1,0.19,0.17,0.13,0.12,0.18,0.16,0.13,0.11,0.18,0.16,0.12,0.11
201431,2014-01-01,2920.75,0.27,0.2,0.18,0.14,0.12,0.25,0.22,0.17,0.15,0.17,0.15,0.12,0.11,0.21,0.19,0.14,0.13,0.2,0.18,0.14,0.12,0.19,0.17,0.13,0.12
201531,2015-01-01,3124.58,0.26,0.19,0.17,0.13,0.11,0.24,0.21,0.16,0.14,0.16,0.14,0.11,0.1,0.2,0.18,0.13,0.12,0.19,0.17,0.13,0.11,0.18,0.16,0.12,0.11
201631,2016-01-01,3174.75,0.25,0.19,0.17,0.13,0.11,0.24,0.21,0.16,0.14,0.17,0.15,0.11,0.1,0.2,0.18,0.14,0.12,0.19,0.17,0.13,0.11,0.18,0.16,0.12,0.11
201731,2017-01-01,3258.17,0.25,0.2,0.18,0.14,0.12,0.25,0.22,0.17,0.15,0.18,0.16,0.12,0.11,0.22,0.19,0.15,0.13,0.2,0.18,0.14,0.12,0.19,0.17,0.13,0.12
201831,2018-01-01,3507.25,0.24,0.22,0.2,0.15,0.14,0.26,0.23,0.18,0.16,0.19,0.17,0.13,0.12,0.23,0.21,0.16,0.14,0.22,0.2,0.15,0.14,0.21,0.19,0.14,0.13
201931,2019-01-01,3682.67,0.23,0.22,0.19,0.15,0.13,0.25,0.22,0.17,0.15,0.19,0.17,0.13,0.11,0.23,0.2,0.15,0.14,0.22,0.19,0.14,0.13,0.2,0.18,0.14,0.12
202031,2020-01-01,3593.75,0.25,0.23,0.2,0.14,0.13,0.26,0.23,0.16,0.15,0.2,0.18,0.13,0.11,0.24,0.21,0.15,0.13,0.22,0.2,0.14,0.13,0.21,0.19,0.13,0.12
202131,2021-01-01,3886.42,0.24,0.25,0.22,0.16,0.14,0.26,0.23,0.17,0.15,0.22,0.19,0.14,0.12,0.26,0.23,0.17,0.15,0.24,0.22,0.16,0.14,0.22,0.2,0.14,0.13
201132,2011-01-01,3633.83,0.2,0.32,0.28,0.22,0.2,0.21,0.18,0.14,0.13,0.25,0.22,0.17,0.15,0.3,0.27,0.21,0.19,0.42,0.38,0.29,0.26,0.56,0.5,0.39,0.35
201232,2012-01-01,3781.08,0.2,0.28,0.25,0.19,0.17,0.18,0.16,0.12,0.11,0.22,0.19,0.15,0.13,0.27,0.24,0.18,0.16,0.38,0.34,0.25,0.22,0.51,0.45,0.34,0.3
201332,2013-01-01,4029.75,0.2,0.28,0.25,0.19,0.17,0.18,0.16,0.12,0.11,0.21,0.19,0.15,0.13,0.27,0.24,0.18,0.16,0.37,0.33,0.25,0.22,0.49,0.44,0.34,0.3
201432,2014-01-01,3869.42,0.21,0.3,0.27,0.21,0.18,0.19,0.16,0.13,0.11,0.23,0.2,0.16,0.14,0.28,0.25,0.2,0.18,0.4,0.36,0.28,0.25,0.54,0.48,0.37,0.33
201532,2015-01-01,3924.67,0.2,0.29,0.26,0.2,0.18,0.19,0.16,0.12,0.11,0.22,0.2,0.15,0.13,0.28,0.25,0.19,0.17,0.39,0.35,0.26,0.23,0.52,0.46,0.35,0.31
201632,2016-01-01,4210.17,0.19,0.28,0.25,0.19,0.16,0.17,0.15,0.11,0.1,0.21,0.18,0.14,0.12,0.26,0.23,0.18,0.16,0.37,0.33,0.25,0.22,0.49,0.43,0.33,0.29
201732,2017-01-01,4204.67,0.2,0.29,0.26,0.2,0.18,0.18,0.16,0.12,0.11,0.22,0.19,0.15,0.13,0.28,0.25,0.19,0.17,0.39,0.34,0.26,0.23,0.51,0.45,0.34,0.31
201832,2018-01-01,4258.25,0.2,0.31,0.28,0.22,0.19,0.19,0.17,0.13,0.12,0.24,0.21,0.16,0.14,0.3,0.27,0.21,0.18,0.41,0.37,0.28,0.25,0.54,0.48,0.37,0.33
