City_Rank_by_Population(2021),State,State_Abbrieviation,City,Observation_Date,Median_Taxes,Median_Typical_Home_Value,AnnualAverageRate15Year,15yr_Payment_10_Perc_Down,15yr_Payment_20_Perc_Down,AnnualAverageRate30Year,30yr_Payment_10_Perc_Down,30yr_Payment_20_Perc_Down
53,Louisiana,LA,New Orleans,1/1/2021,1411,251447.0,2.27,1484.5802147034008,1319.6268575141337,2.96,949.2245522094718,843.7551575195304
54,Ohio,OH,Cleveland,1/1/2011,1352,52735.5,3.68,343.5080404570891,305.3404804063015,4.45,239.07474627511024,212.51088557787577
54,Ohio,OH,Cleveland,1/1/2012,1398,43716.0,2.93,270.38258775877875,240.34007800780336,3.66,180.20660168853377,160.18364594536334
54,Ohio,OH,Cleveland,1/1/2013,1372,45300.0,3.11,283.71204652815425,252.1884858028038,3.98,194.1724211477009,172.5977076868452
54,Ohio,OH,Cleveland,1/1/2014,1403,44728.0,3.29,283.6439661538654,252.12796991454698,4.17,196.15062624996924,174.35611222219487
54,Ohio,OH,Cleveland,1/1/2015,1550,45532.5,3.09,284.7723427608251,253.1309713429557,3.85,192.1140975102865,170.76808667581025
54,Ohio,OH,Cleveland,1/1/2016,1500,47911.0,2.93,296.3285790582589,263.40318138511907,3.65,197.2561051870128,175.33876016623358
54,Ohio,OH,Cleveland,1/1/2017,1547,52363.5,3.28,331.835338420297,294.9647452624862,3.99,224.72061327321495,199.75165624285773
54,Ohio,OH,Cleveland,1/1/2018,1649,59987.0,4.0,399.344936341703,354.9732767481804,4.54,274.83542575228404,244.2981562242525
54,Ohio,OH,Cleveland,1/1/2019,1776,65759.0,3.39,419.8998991263246,373.24435477895526,3.94,280.50582244286903,249.33850883810587
54,Ohio,OH,Cleveland,1/1/2020,1847,72193.5,2.61,436.61311967696537,388.10055082396923,3.11,277.8033032356677,246.93626954281578
54,Ohio,OH,Cleveland,1/1/2021,2434,92699.5,2.27,547.3115352853598,486.49914247587543,2.96,349.94508336763585,311.0622963267874
55,California,CA,Anaheim,1/1/2011,3515,391295.5,3.68,2548.8172188502417,2265.615305644659,4.45,1773.925958435824,1576.823074165177
55,California,CA,Anaheim,1/1/2012,3331,386126.5,2.93,2388.184698331048,2122.8308429609315,3.66,1591.695131917093,1414.840117259638
55,California,CA,Anaheim,1/1/2013,3680,464487.5,3.11,2909.066207764814,2585.836629124279,3.98,1990.9638513872565,1769.7456456775612
55,California,CA,Anaheim,1/1/2014,3642,496168.0,3.29,3146.4643936377897,2796.8572387891463,4.17,2175.90019507232,1934.1335067309512
55,California,CA,Anaheim,1/1/2015,3867,514974.5,3.09,3220.7872360859724,2862.9219876319758,3.85,2172.8185649439642,1931.3942799501908
55,California,CA,Anaheim,1/1/2016,3926,549877.5,2.93,3400.981366097718,3023.0945476424163,3.65,2263.920477134095,2012.3737574525287
55,California,CA,Anaheim,1/1/2017,4142,580539.0,3.28,3678.9625508451645,3270.188934084591,3.99,2491.412531802094,2214.5889171574167
55,California,CA,Anaheim,1/1/2018,4620,616232.0,4.0,4102.374327966398,3646.5549581923538,4.54,2823.3181202957553,2509.6161069295604
55,California,CA,Anaheim,1/1/2019,4954,619642.5,3.39,3956.68765103459,3517.055689808524,3.94,2643.1869262466807,2349.4994899970497
55,California,CA,Anaheim,1/1/2020,426,650024.0,2.61,3931.2265855637934,3494.423631612261,3.11,2501.3167997459836,2223.392710885319
55,California,CA,Anaheim,1/1/2021,536,769946.0,2.27,4545.874868222823,4040.7776606425105,2.96,2906.583284252641,2583.629586002348
57,Nevada,NV,Henderson,1/1/2011,1985,175657.0,3.68,1144.1930362387936,1017.0604766567055,4.45,796.3355369048751,707.8538105821112
57,Nevada,NV,Henderson,1/1/2012,1812,170364.0,2.93,1053.6979408211314,936.6203918410057,3.66,702.276454617654,624.2457374379147
57,Nevada,NV,Henderson,1/1/2013,1792,210579.5,3.11,1318.8507925358824,1172.3118155874508,3.98,902.6210013040239,802.32977893691
57,Nevada,NV,Henderson,1/1/2014,1848,244122.5,3.29,1548.110224633272,1376.0979774517973,4.17,1070.577295132984,951.6242623404303
57,Nevada,NV,Henderson,1/1/2015,1906,259386.0,3.09,1622.2689046144926,1442.0168041017714,3.85,1094.4206291506766,972.8183370228237
57,Nevada,NV,Henderson,1/1/2016,1798,274015.0,2.93,1694.777307729933,1506.4687179821626,3.65,1128.1570341428753,1002.8062525714447
57,Nevada,NV,Henderson,1/1/2017,1869,290866.5,3.28,1843.2645537946719,1638.4573811508194,3.99,1248.2683216483538,1109.5718414652035
57,Nevada,NV,Henderson,1/1/2018,1878,329735.5,4.0,2195.1123119525832,1951.2109439578517,4.54,1510.7105960981924,1342.8538631983931
57,Nevada,NV,Henderson,1/1/2019,2128,345381.5,3.39,2205.411533175667,1960.3658072672597,3.94,1473.281554069432,1309.583603617273
57,Nevada,NV,Henderson,1/1/2020,1039,355309.5,2.61,2148.8470464219454,1910.086263486174,3.11,1367.24431937797,1215.328283891529
57,Nevada,NV,Henderson,1/1/2021,1537,421088.0,2.27,2486.165726570711,2209.9250902850763,2.96,1589.6275089413753,1413.0022301701115
58,California,CA,Stockton,1/1/2011,1916,133213.0,3.68,867.721678819964,771.3081589510792,4.45,603.9169852480068,536.8150979982283
58,California,CA,Stockton,1/1/2012,1840,129688.5,2.93,802.1207848969343,712.9962532417194,3.66,534.6034372560026,475.20305533866895
58,California,CA,Stockton,1/1/2013,1859,155853.5,3.11,976.1040936771676,867.6480832685934,3.98,668.0452856367152,593.8180316770802
58,California,CA,Stockton,1/1/2014,1999,197140.0,3.29,1250.1692784737304,1111.2615808655382,4.17,864.5397616463721,768.4797881301087
58,California,CA,Stockton,1/1/2015,2236,208749.5,3.09,1305.574790866982,1160.5109252150953,3.85,880.7713566842049,782.9078726081822
58,California,CA,Stockton,1/1/2016,2314,232154.5,2.93,1435.870950449387,1276.3297337327886,3.65,955.8116606131862,849.6103649894987
58,California,CA,Stockton,1/1/2017,2471,258159.0,3.28,1635.9922299167442,1454.2153154815505,3.99,1107.9024282563216,984.8021584500636
58,California,CA,Stockton,1/1/2018,2597,291519.0,4.0,1940.6977594711673,1725.0646750854821,4.54,1335.6185253451597,1187.2164669734752
58,California,CA,Stockton,1/1/2019,2748,302872.0,3.39,1933.9698329991056,1719.084295999205,3.94,1291.950295091419,1148.400262303484
58,California,CA,Stockton,1/1/2020,519,316692.0,2.61,1915.2954503762458,1702.4848447788852,3.11,1218.6427269533972,1083.237979514131
58,California,CA,Stockton,1/1/2021,701,399067.5,2.27,2356.1534431953824,2094.358616173673,2.96,1506.4990593996085,1339.110275021874
59,Kentucky,KY,Lexington,1/1/2020,887,212363.0,2.61,1284.3326883162526,1141.6290562811137,3.11,817.1808110846006,726.3829431863116
59,Kentucky,KY,Lexington,1/1/2021,1110,241379.5,2.27,1425.1402082148504,1266.791296190978,2.96,911.2192541571233,809.9726703618874
60,Texas,TX,Corpus Christi,1/1/2011,2581,125382.0,3.68,816.7121792453045,725.9663815513817,4.45,568.4153907228692,505.25812508699494
60,Texas,TX,Corpus Christi,1/1/2012,2594,126466.0,2.93,782.1896866936983,695.2797215055097,3.66,521.3196104204893,463.39520926265715
60,Texas,TX,Corpus Christi,1/1/2013,2672,129422.5,3.11,810.5678221145705,720.5047307685071,3.98,554.7523217657465,493.11317490288576
60,Texas,TX,Corpus Christi,1/1/2014,2845,136010.5,3.29,862.5147035094415,766.679736452837,4.17,596.4618304321999,530.1882937175111
60,Texas,TX,Corpus Christi,1/1/2015,2662,147219.0,3.09,920.7467090299439,818.4415191377279,3.85,621.1573122795119,552.139833137344
60,Texas,TX,Corpus Christi,1/1/2016,3006,152141.5,2.93,940.992141904617,836.4374594707708,3.65,626.3872540191168,556.7886702392149
60,Texas,TX,Corpus Christi,1/1/2017,3424,157870.0,3.28,1000.4458234535941,889.2851764031949,3.99,677.5071035634065,602.228536500806
60,Texas,TX,Corpus Christi,1/1/2018,3475,159217.5,4.0,1059.9413606612281,942.1700983655361,4.54,729.4682081069946,648.4161849839952
60,Texas,TX,Corpus Christi,1/1/2019,3453,159760.0,3.39,1020.1372874347484,906.7886999419986,3.94,681.4825376522265,605.762255690868
60,Texas,TX,Corpus Christi,1/1/2020,2368,171509.0,2.61,1037.2551482152362,922.0045761913211,3.11,659.9730825440814,586.6427400391834
60,Texas,TX,Corpus Christi,1/1/2021,3139,190229.5,2.27,1123.1430558046848,998.3493829374975,2.96,718.1255372087625,638.3338108522333
61,California,CA,Riverside,1/1/2011,1983,222791.0,3.68,1451.214074797344,1289.9680664865284,4.45,1010.0160574447589,897.7920510620081
61,California,CA,Riverside,1/1/2012,2119,222096.0,2.93,1373.6593286410862,1221.0305143476323,3.66,915.5267043786392,813.8015150032351
61,California,CA,Riverside,1/1/2013,2259,269656.5,3.11,1688.8476263712855,1501.1978901078094,3.98,1155.8466994087198,1027.4192883633064
61,California,CA,Riverside,1/1/2014,2240,319377.0,3.29,2025.3389147362511,1800.3012575433345,4.17,1400.5991450508948,1244.9770178230176
61,California,CA,Riverside,1/1/2015,2616,333516.0,3.09,2085.8976043094353,1854.131203830609,3.85,1407.1954174543619,1250.8403710705436
61,California,CA,Riverside,1/1/2016,2677,353560.0,2.93,2186.7615456124486,1943.788040544399,3.65,1455.6546210665658,1293.9152187258364
61,California,CA,Riverside,1/1/2017,2969,375222.0,3.28,2377.8379854811205,2113.6337648721073,3.99,1610.2842238124315,1431.3637544999392
61,California,CA,Riverside,1/1/2018,2938,406721.0,4.0,2707.6195151255065,2406.772902333784,4.54,1863.4260622700706,1656.3787220178406
61,California,CA,Riverside,1/1/2019,3162,417773.0,3.39,2667.662837903588,2371.2558559143004,3.94,1782.0793953591865,1584.0705736526102
61,California,CA,Riverside,1/1/2020,678,434391.5,2.61,2627.1205576146954,2335.2182734352846,3.11,1671.5548296937616,1485.8265152833435
61,California,CA,Riverside,1/1/2021,902,533322.0,2.27,3148.811834168023,2798.9438525937985,2.96,2013.3162719517825,1789.61446395714
62,California,CA,Santa Ana,1/1/2011,2828,344390.0,3.68,2243.284581600951,1994.030739200845,4.45,1561.281335527021,1387.8056315795743
62,California,CA,Santa Ana,1/1/2012,2795,345064.0,2.93,2134.213955128448,1897.079071225287,3.66,1422.426818671704,1264.379394374848
62,California,CA,Santa Ana,1/1/2013,2563,417040.5,3.11,2611.9075880822234,2321.6956338508653,3.98,1787.5886004778754,1588.9676448692226
62,California,CA,Santa Ana,1/1/2014,2830,444438.0,3.29,2818.417032496235,2505.259584441098,4.17,1949.0429267859915,1732.482601587548
62,California,CA,Santa Ana,1/1/2015,3119,466028.5,3.09,2914.665958124707,2590.814184999739,3.85,1966.3019753269111,1747.8239780683655
62,California,CA,Santa Ana,1/1/2016,3132,498901.0,2.93,3085.6927307036894,2742.8379828477237,3.65,2054.0432913924956,1825.8162590155519
62,California,CA,Santa Ana,1/1/2017,3507,532961.0,3.28,3377.4536423237537,3002.1810153988927,3.99,2287.229134238657,2033.0925637676953
62,California,CA,Santa Ana,1/1/2018,3554,572469.0,4.0,3811.0356637704563,3387.5872566848498,4.54,2622.814298847822,2331.3904878647304
62,California,CA,Santa Ana,1/1/2019,4007,581344.5,3.39,3712.1382154175644,3299.678413704502,3.94,2479.820512707591,2204.2849001845257
62,California,CA,Santa Ana,1/1/2020,423,608552.5,2.61,3680.4145180967325,3271.47957164154,3.11,2341.732907980964,2081.5403626497455
62,California,CA,Santa Ana,1/1/2021,422,712877.5,2.27,4208.934017933097,3741.274682607197,2.96,2691.1469443568926,2392.130617206127
63,Florida,FL,Orlando,1/1/2011,1860,131868.0,3.68,858.9606295378906,763.5205595892361,4.45,597.8194696514915,531.3950841346593
63,Florida,FL,Orlando,1/1/2012,1589,135336.5,2.93,837.0535522055073,744.047601960451,3.66,557.8856882930792,495.8983895938482
63,Florida,FL,Orlando,1/1/2013,1668,160676.5,3.11,1006.3103453417435,894.4980847482166,3.98,688.7184332569219,612.1941628950417
63,Florida,FL,Orlando,1/1/2014,1888,184736.0,3.29,1171.5089369388406,1041.3412772789698,4.17,810.1431338515989,720.1272300903103
63,Florida,FL,Orlando,1/1/2015,2342,192253.0,3.09,1202.4013004512583,1068.801155956674,3.85,811.1681016558528,721.0383125829802
63,Florida,FL,Orlando,1/1/2016,2113,210762.5,2.93,1303.5618572721569,1158.7216509085838,3.65,867.7378862782614,771.3225655806767
63,Florida,FL,Orlando,1/1/2017,2227,228492.5,3.28,1447.9911782825766,1287.1032695845126,3.99,980.5871404380927,871.633013722749
63,Florida,FL,Orlando,1/1/2018,2589,248352.0,4.0,1653.3267813081936,1469.6238056072832,4.54,1137.8453274281303,1011.4180688250045
63,Florida,FL,Orlando,1/1/2019,2749,260555.5,3.39,1663.7605220092928,1478.898241786038,3.94,1111.442309334281,987.9487194082498
63,Florida,FL,Orlando,1/1/2020,516,273860.0,2.61,1656.2553270686935,1472.2269573943943,3.11,1053.8235800192533,936.7320711282254
63,Florida,FL,Orlando,1/1/2021,1476,309523.0,2.27,1827.469493752722,1624.4173277801974,2.96,1168.4642531966272,1038.6348917303353
64,California,CA,Irvine,1/1/2011,5301,709454.5,3.68,4621.238541181253,4107.767592161113,4.45,3216.289872689843,2858.92433127986
64,California,CA,Irvine,1/1/2012,5459,705382.5,2.93,4362.776688392276,3878.0237230153566,3.66,2907.7359139802857,2584.654145760254
64,California,CA,Irvine,1/1/2013,5606,846788.0,3.11,5303.398597251274,4714.132086445577,3.98,3629.6440653161003,3226.350280280978
64,California,CA,Irvine,1/1/2014,5983,887786.0,3.29,5629.9217969923875,5004.374930659899,4.17,3893.305756482632,3460.716227984562
64,California,CA,Irvine,1/1/2015,6956,910962.5,3.09,5697.40131317758,5064.356722824516,3.85,3843.6004733589057,3416.5337540968058
64,California,CA,Irvine,1/1/2016,7207,947107.5,2.93,5857.840990386759,5206.969769232674,3.65,3899.3704294088766,3466.107048363446
64,California,CA,Irvine,1/1/2017,6735,986444.5,3.28,6251.246469207379,5556.663528184337,3.99,4233.376550459574,3763.0013781862876
64,California,CA,Irvine,1/1/2018,7042,1039436.0,4.0,6919.724327792261,6150.866069148677,4.54,4762.262416894512,4233.122148350678
64,California,CA,Irvine,1/1/2019,8816,1033155.5,3.39,6597.148530722905,5864.132027309248,3.94,4407.094591445637,3917.4174146183436
64,California,CA,Irvine,1/1/2020,84,1042498.0,2.61,6304.837749063241,5604.300221389547,3.11,4011.5715129004298,3565.8413448003816
64,California,CA,Irvine,1/1/2021,139,1189227.5,2.27,7021.374752059831,6241.222001830961,2.96,4489.391168567092,3990.5699276151922
65,Ohio,OH,Cincinnati,1/1/2011,2300,122862.0,3.68,800.2974252000813,711.375489066739,4.45,556.9910492334877,495.1031548742114
65,Ohio,OH,Cincinnati,1/1/2012,2124,116978.0,2.93,723.5065960025258,643.1169742244674,3.66,482.20806689361564,428.6293927943251
65,Ohio,OH,Cincinnati,1/1/2013,2245,117550.5,3.11,736.2139718633068,654.4124194340507,3.98,503.86457377754556,447.87962113559604
65,Ohio,OH,Cincinnati,1/1/2014,2410,118274.0,3.29,750.0381517814852,666.7005793613203,4.17,518.6800028860862,461.0488914542988
65,Ohio,OH,Cincinnati,1/1/2015,2445,124065.0,3.09,775.9354462114263,689.720396632379,3.85,523.4642399959083,465.3015466630297
65,Ohio,OH,Cincinnati,1/1/2016,2351,128959.5,2.93,797.6119344422689,708.9883861709058,3.65,530.9438061585977,471.95004991875356
65,Ohio,OH,Cincinnati,1/1/2017,2508,142937.0,3.28,905.8131669537366,805.1672595144325,3.99,613.4213774754079,545.263446644807
65,Ohio,OH,Cincinnati,1/1/2018,2746,152737.0,4.0,1016.7994322440311,903.8217175502498,4.54,699.7772587915149,622.0242300369022
65,Ohio,OH,Cincinnati,1/1/2019,2844,162385.5,3.39,1036.9022501798659,921.6908890487695,3.94,692.6820394211669,615.7173683743706
65,Ohio,OH,Cincinnati,1/1/2020,810,174786.0,2.61,1057.073846480058,939.6211968711627,3.11,672.5831017937822,597.8516460389177
65,Ohio,OH,Cincinnati,1/1/2021,1215,209273.5,2.27,1235.5816436932319,1098.294794393984,2.96,790.0175556948735,702.2378272843321
66,New Jersey,NJ,Newark,1/1/2011,4982,222492.5,3.68,1449.2697080979397,1288.239740531502,4.45,1008.6628169945287,896.5891706618032
66,New Jersey,NJ,Newark,1/1/2012,5690,203184.0,2.93,1256.6889859817848,1117.0568764282532,3.66,837.5674388663886,744.5043901034566
66,New Jersey,NJ,Newark,1/1/2013,5578,192766.0,3.11,1207.2855708840218,1073.142729674686,3.98,826.2658043037021,734.4584927144019
66,New Jersey,NJ,Newark,1/1/2014,5547,188359.5,3.29,1194.4874718914105,1061.7666416812535,4.17,826.0336676160589,734.2521489920523
66,New Jersey,NJ,Newark,1/1/2015,5650,196290.5,3.09,1227.6528973083787,1091.2470198296699,3.85,828.2034207948807,736.1808184843381
66,New Jersey,NJ,Newark,1/1/2016,5895,213306.5,2.93,1319.2964465131288,1172.7079524561145,3.65,878.2118803839105,780.6327825634761
66,New Jersey,NJ,Newark,1/1/2017,5849,235595.0,3.28,1493.0007840409799,1327.1118080364267,3.99,1011.0678790398479,898.7270035909758
66,New Jersey,NJ,Newark,1/1/2018,6420,259271.0,4.0,1726.016653445741,1534.2370252851033,4.54,1187.8716333575678,1055.8858963178384
66,New Jersey,NJ,Newark,1/1/2019,6309,291674.0,3.39,1862.4657184229022,1655.5250830425796,3.94,1244.183385623282,1105.940787220695
66,New Jersey,NJ,Newark,1/1/2020,1018,327033.5,2.61,1977.838956053895,1758.0790720479065,3.11,1258.4372079026748,1118.6108514690443
66,New Jersey,NJ,Newark,1/1/2021,1657,383058.5,2.27,2261.6339434312704,2010.3412830500176,2.96,1446.0643122905897,1285.3904998138573
67,Minnesota,MN,Saint Paul,1/1/2011,2419,150690.0,3.68,981.5632091566167,872.5006303614372,4.45,683.1484202519433,607.2430402239497
67,Minnesota,MN,Saint Paul,1/1/2012,2427,145291.5,2.93,898.6250285788865,798.7778031812326,3.66,598.922304630561,532.375381893832
67,Minnesota,MN,Saint Paul,1/1/2013,2378,160690.5,3.11,1006.3980267689267,894.5760237946015,3.98,688.7784423937005,612.2475043499559
67,Minnesota,MN,Saint Paul,1/1/2014,2507,178532.0,3.29,1132.1660831108454,1006.3698516540848,4.17,782.9360491338648,695.9431547856576
67,Minnesota,MN,Saint Paul,1/1/2015,2566,184113.5,3.09,1151.4947066138511,1023.5508503234233,3.85,776.8253201989818,690.5113957324284
67,Minnesota,MN,Saint Paul,1/1/2016,2598,189579.0,2.93,1172.5423324348412,1042.2598510531923,3.65,780.5225348093068,693.7978087193837
67,Minnesota,MN,Saint Paul,1/1/2017,2760,210114.5,3.28,1331.5270410593541,1183.5795920527592,3.99,901.7170223074265,801.5262420510456
67,Minnesota,MN,Saint Paul,1/1/2018,2773,226137.5,4.0,1505.440604497172,1338.1694262197082,4.54,1036.067749530017,920.9491106933484
67,Minnesota,MN,Saint Paul,1/1/2019,3063,235418.5,3.39,1503.2498122305792,1336.2220553160705,3.94,1004.216304395848,892.6367150185316
67,Minnesota,MN,Saint Paul,1/1/2020,720,245539.0,2.61,1484.9750849087854,1319.9778532522537,3.11,944.8433068514842,839.8607172013194
67,Minnesota,MN,Saint Paul,1/1/2021,1185,273061.5,2.27,1612.1954141319347,1433.0625903394978,2.96,1030.8203321699868,916.2847397066549
68,Pennsylvania,PA,Pittsburgh,1/1/2011,1622,110758.5,3.68,721.4577523483518,641.2957798652017,4.45,502.1202090681192,446.32907472721706
68,Pennsylvania,PA,Pittsburgh,1/1/2012,1664,113371.0,2.93,701.1973729710062,623.2865537520055,3.66,467.33924970332976,415.4126664029597
68,Pennsylvania,PA,Pittsburgh,1/1/2013,1722,117759.0,3.11,737.5197988324265,655.5731545177125,3.98,504.7582812788545,448.67402780342627
68,Pennsylvania,PA,Pittsburgh,1/1/2014,1783,124734.5,3.29,791.0076081250965,703.1178738889747,4.17,547.0119453133783,486.23284027855857
68,Pennsylvania,PA,Pittsburgh,1/1/2015,1800,131826.5,3.09,824.4779276991143,732.8692690658793,3.85,556.2121358466983,494.4107874192874
68,Pennsylvania,PA,Pittsburgh,1/1/2016,2035,140905.5,2.93,871.4977060903238,774.6646276358434,3.65,580.1271133858326,515.6685452318513
68,Pennsylvania,PA,Pittsburgh,1/1/2017,1817,149571.5,3.28,947.8569866516074,842.5395436903177,3.99,641.8936703657065,570.5721514361835
68,Pennsylvania,PA,Pittsburgh,1/1/2018,1832,163589.5,4.0,1089.046601158101,968.0414232516455,4.54,749.4988894444341,666.2212350617192
68,Pennsylvania,PA,Pittsburgh,1/1/2019,1926,173672.5,3.39,1108.9746685779378,985.755260958167,3.94,740.828593017065,658.5143049040578
68,Pennsylvania,PA,Pittsburgh,1/1/2020,819,181704.5,2.61,1098.9156725237474,976.8139311322199,3.11,699.2057500022217,621.516222224197
68,Pennsylvania,PA,Pittsburgh,1/1/2021,850,218523.0,2.27,1290.1920574022806,1146.8373843575828,2.96,824.9348642953402,733.2754349291912
69,North Carolina,NC,Greensboro,1/1/2011,1827,133343.0,3.68,868.5684716873764,772.0608637221123,4.45,604.5063361978558,537.3389655092052
69,North Carolina,NC,Greensboro,1/1/2012,1674,127841.5,2.93,790.6971267491059,702.8418904436497,3.66,526.9897124568737,468.4352999616656
69,North Carolina,NC,Greensboro,1/1/2013,1963,130235.0,3.11,815.6564763707323,725.0279789962065,3.98,558.2349948823581,496.20888433987386
69,North Carolina,NC,Greensboro,1/1/2014,1792,132570.0,3.29,840.6966685972529,747.2859276420025,4.17,581.37382672953,516.7767348706934
69,North Carolina,NC,Greensboro,1/1/2015,1836,134464.5,3.09,840.9766800233454,747.5348266874181,3.85,567.3425808965447,504.30451635248426
69,North Carolina,NC,Greensboro,1/1/2016,1841,136425.0,2.93,843.7859029872676,750.0319137664601,3.65,561.6802853235837,499.27136473207435
69,North Carolina,NC,Greensboro,1/1/2017,1904,144680.5,3.28,916.8619874591609,814.9884332970319,3.99,620.9036960607173,551.9143964984154
69,North Carolina,NC,Greensboro,1/1/2018,1866,152530.5,4.0,1015.4247222342863,902.5997530971433,4.54,698.8311618802201,621.18325500464
69,North Carolina,NC,Greensboro,1/1/2019,1892,162028.5,3.39,1034.6226494561913,919.6645772943923,3.94,691.1591972457672,614.3637308851264
69,North Carolina,NC,Greensboro,1/1/2020,552,175142.5,2.61,1059.229893453329,941.5376830696257,3.11,673.9549272019356,599.0710464017205
69,North Carolina,NC,Greensboro,1/1/2021,696,203397.0,2.27,1200.8859200150632,1067.4541511245004,2.96,767.8334847731328,682.5186531316735
70,Missouri,MO,St. Louis,1/1/2011,1287,107783.0,3.68,702.0759663715417,624.0675256635926,4.45,488.6308725198435,434.33855335097206
70,Missouri,MO,St. Louis,1/1/2012,1334,101257.0,2.93,626.2725246749625,556.6866885999667,3.66,417.40277855192295,371.0246920461537
70,Missouri,MO,St. Louis,1/1/2013,1327,98311.5,3.11,615.7209020364821,547.307468476873,3.98,421.39916074309485,374.5770317716399
70,Missouri,MO,St. Louis,1/1/2014,1262,93462.5,3.29,592.6952733557422,526.8402429828819,4.17,409.87139836093155,364.33013187638363
70,Missouri,MO,St. Louis,1/1/2015,1464,99473.0,3.09,622.130549639215,553.0049330126357,3.85,419.70385157065243,373.07009028502443
70,Missouri,MO,St. Louis,1/1/2016,1462,102480.5,2.93,633.8398477631422,563.413198011682,3.65,421.9261607484223,375.0454762208199
70,Missouri,MO,St. Louis,1/1/2017,1651,107003.5,3.28,678.0971981371804,602.753065010827,3.99,459.210941636454,408.187503676848
70,Missouri,MO,St. Louis,1/1/2018,1970,118023.5,4.0,785.7050209932983,698.404463105154,4.54,540.7344736572039,480.6528654730702
70,Missouri,MO,St. Louis,1/1/2019,1850,121908.0,3.39,778.4357563632656,691.942894545125,3.94,520.0186104162971,462.2387648144864
70,Missouri,MO,St. Louis,1/1/2020,837,131926.5,2.61,797.8674081885928,709.2154739454159,3.11,507.65813382534884,451.2516745114212
70,Missouri,MO,St. Louis,1/1/2021,535,153783.5,2.27,907.9604904725066,807.0759915311171,2.96,580.5401294296821,516.0356706041619
71,Nebraska,NE,Lincoln,1/1/2011,2766,143373.5,3.68,933.9050551995234,830.1378268440209,4.45,649.9792954475547,577.7593737311597
71,Nebraska,NE,Lincoln,1/1/2012,2764,141606.0,2.93,875.8302846136339,778.5158085454524,3.66,583.7298938307831,518.8710167384738
71,Nebraska,NE,Lincoln,1/1/2013,2761,153241.5,3.11,959.7452445484362,853.1068840430544,3.98,656.849295260605,583.8660402316489
71,Nebraska,NE,Lincoln,1/1/2014,2840,152768.5,3.29,968.7860678630113,861.143171433788,4.17,669.9525341233326,595.5133636651846
71,Nebraska,NE,Lincoln,1/1/2015,2844,161227.0,3.09,1008.3564598100161,896.3168531644586,3.85,680.2609037344968,604.6763588751081
71,Nebraska,NE,Lincoln,1/1/2016,2939,167435.5,2.93,1035.5852267518758,920.5202015572228,3.65,689.3547327344468,612.7597624306193
71,Nebraska,NE,Lincoln,1/1/2017,3071,179368.0,3.28,1136.6818677470342,1010.383882441808,3.99,769.7668597704512,684.2372086848454
71,Nebraska,NE,Lincoln,1/1/2018,3064,190735.5,4.0,1269.7627170154014,1128.6779706803568,4.54,873.8705444275389,776.7738172689234
71,Nebraska,NE,Lincoln,1/1/2019,3171,199829.5,3.39,1275.9985232814352,1134.220909583498,3.94,852.4055755994967,757.6938449773304
71,Nebraska,NE,Lincoln,1/1/2020,850,206405.0,2.61,1248.2997910743215,1109.5998142882859,3.11,794.2542030010735,706.0037360009542
71,Nebraska,NE,Lincoln,1/1/2021,910,239984.0,2.27,1416.9009701662014,1259.4675290366235,2.96,905.9511743525985,805.2899327578654
72,Texas,TX,Plano,1/1/2011,4461,214394.0,3.68,1396.5177693537971,1241.3491283144863,4.45,971.9485195533556,863.9542396029827
72,Texas,TX,Plano,1/1/2012,3939,221487.5,2.93,1369.8957682821508,1217.6851273619118,3.66,913.0183386286284,811.571856558781
72,Texas,TX,Plano,1/1/2013,4445,236001.5,3.11,1478.067738382212,1313.8379896730773,3.98,1011.589020960025,899.1902408533556
72,Texas,TX,Plano,1/1/2014,4441,257953.5,3.29,1635.8199298710226,1454.0621598853536,4.17,1131.23190324565,1005.5394695516891
72,Texas,TX,Plano,1/1/2015,4985,287377.0,3.09,1797.332049537751,1597.628488478001,3.85,1212.522330208392,1077.7976268519042
72,Texas,TX,Plano,1/1/2016,5130,311768.0,2.93,1928.27885946516,1714.02565285792,3.65,1283.591271356152,1140.9700189832463
72,Texas,TX,Plano,1/1/2017,5588,336346.5,3.28,2131.4781222413017,1894.6472197700461,3.99,1443.4480459155593,1283.0649297027194
72,Texas,TX,Plano,1/1/2018,5904,346470.5,4.0,2306.5204088682212,2050.240363438419,4.54,1587.3833893694755,1411.0074572173114
72,Texas,TX,Plano,1/1/2019,6593,345363.5,3.39,2205.296595324053,1960.2636402880473,3.94,1473.2047721110087,1309.5153529875631
72,Texas,TX,Plano,1/1/2020,433,346070.5,2.61,2092.9712596448053,1860.4188974620492,3.11,1331.6922998943003,1183.7264887949334
72,Texas,TX,Plano,1/1/2021,769,418720.0,2.27,2472.184704930295,2197.4975154935955,2.96,1580.6881947334825,1405.056173096429
73,Alaska,AK,Anchorage,1/1/2011,3857,311298.0,3.68,2027.7302003055045,1802.4268447160043,4.45,1411.259784508524,1254.4531417853548
73,Alaska,AK,Anchorage,1/1/2012,3845,320151.0,2.93,1980.1275472037876,1760.1133752922558,3.66,1319.7301614325595,1173.093476828942
73,Alaska,AK,Anchorage,1/1/2013,3941,329224.0,3.11,2061.9164416376393,1832.814614789013,3.98,1411.1748604841212,1254.3776537636631
